1682098,1017 MINOR AVE,47.610304,-122.324469,
1656487,1735 DEXTER AVE N,47.634454,-122.342282,www.thesummitatlakeunion.com/floorplans.aspx
1117403,1404 3RD AVE N,47.631628,-122.351337,
1144931,12000 15TH AVE NE,47.716029,-122.312563,
1050048,11532 15TH AVE NE,47.713167,-122.312475,
1041353,3200  NE 140TH ST,47.730109,-122.293495,
1936907,219 22ND AVE S,47.600545,-122.303248,https://www.seattlecentralelement.org/
1039854,801 9TH AVE,47.607177,-122.326193,
1082177,301 26TH AVE S,47.600228,-122.298652,
1795309,620  N 130TH ST,47.723247,-122.350887,https://www.seattlehousing.org/properties/bitter-lake-manor
1022021,514 19TH AVE E,47.623791,-122.307301,
1162259,1500  E CHERRY ST,47.608021,-122.31246,
1560360,214 13TH AVE E,47.620459,-122.315635,
1321881,1605  E OLIVE ST,47.616441,-122.311072,
1484435,4029 7TH AVE NE,47.65643,-122.320831,https://www.studio7apartments.com/floor-plans
1361660,1600 15TH AVE,47.615699,-122.312792,
1560733,1753  NW 56TH ST,47.669462,-122.381247,
1004453,2357  W PLYMOUTH ST,47.636267,-122.38842,
1036697,4219 7TH AVE NE,47.65808,-122.320795,
1018674,1911 AURORA AVE N,47.636655,-122.343965,
1019157,467 NEWTON ST,47.636536,-122.347491,
1872878,4803  S HENDERSON ST,47.523318,-122.272575,
1700362,1221 QUEEN ANNE AVE N,47.630251,-122.356631,https://www.theq.graninc.com/
1083725,133 PONTIUS AVE N,47.620245,-122.331726,
1673180,11239 GREENWOOD AVE N,47.711851,-122.35551,
1815032,600 7TH AVE,47.604998,-122.327322,
1946224,420 TERRY AVE,47.605089,-122.322796,
1633606,5501 11TH AVE NW,47.668936,-122.370765,
1381733,308 22ND AVE S,47.599861,-122.303265,
1391453,3201  W COMMODORE WAY,47.664346,-122.398386,
1429841,1120 SPRING ST,47.610386,-122.325031,
1606341,520 2ND AVE W,47.624035,-122.359341,
1428275,6201 24TH AVE NW,47.67406,-122.387606,
1601784,1220  E COLUMBIA ST,47.609225,-122.315848,
1376442,9050 GREENWOOD AVE N,47.695805,-122.355363,https://www.junesl.com/
1015856,330  W OLYMPIC PL,47.626747,-122.362145,
1699226,901 12TH AVE,47.60821,-122.316795,
1927307,1215  E SPRING ST,47.611582,-122.316018,
1740892,6316 24TH AVE NW,47.675058,-122.387597,
1746276,703 30TH AVE,47.608223,-122.29365,
1833431,13426 GREENWOOD AVE N,47.727047,-122.355558,
1631262,209  W OLYMPIC PL,47.62673,-122.359692,
1848162,5216 BALLARD AVE NW,47.66616,-122.382858,https://www.hotelballardseattle.com/
1890168,500 MERCER ST,47.624508,-122.346908,
1669607,3036 16TH AVE W,47.647715,-122.377522,www.theflatsatinterbay.com/https://www.theflatsatinterbay.com/floorplans.aspx
1081461,3023 14TH AVE W,47.647283,-122.374859,
1363213,3901 15TH AVE S,47.568701,-122.313517,
1128586,919 2ND AVE W,47.62743,-122.359306,
1742359,600  W CROCKETT ST,47.637753,-122.365371,http://www.targys.com/
1948802,9750 GREENWOOD AVE N,47.701157,-122.355411,
1829338,9512 INTERLAKE AVE N,47.698289,-122.340811,
1526534,4484 MARTIN LUTHER KING JR WAY S,47.563242,-122.294782,https://www.mercyhousing.org/northwest/columbia-city-station/
1979936,120 1ST AVE W,47.619242,-122.358073,
1156838,1000 MINOR AVE,47.610092,-122.324278,http://www.coppinswell.com/
1544038,6900 37TH AVE S,47.540042,-122.286256,https://parkplaceassistedliving.org/floor-plans/
1050110,411  N 90TH ST,47.69421,-122.353592,
1532680,1700 TAYLOR AVE N,47.634209,-122.346514,
1948840,219 QUEEN ANNE AVE N,47.620426,-122.35676,
1524050,500 JOHN ST,47.619732,-122.347223,
1265141,2830  NW 56TH ST,47.669495,-122.394188,
1675641,7850  E GREEN LAKE DR N,47.685536,-122.336528,
1350457,773  N 74TH ST,47.682572,-122.346669,
1766388,1019 TERRY AVE,47.609376,-122.326683,http://www.metmgmt.net/
1953086,501 3RD AVE,47.602329,-122.331049,https://plymouthhousing.org/our-housing/tour-a-plymouth-building
1143983,3266  SW AVALON WAY,47.564067,-122.375245,http://www.liveatfootprint.com/properties/avalon-i/
1195237,4800 FREMONT AVE N,47.663949,-122.350024,
1680886,5033 37TH AVE S,47.556252,-122.286185,
1864617,2602 4TH AVE,47.617351,-122.347287,
1762683,10065 WALLINGFORD AVE N,47.702807,-122.335652,
